319.,1346.5,344.5,1307.
343.5,1305.,355.5,1293.5
343.5,1305.,344.5,1307.
343.5,1305.,342.5,1263.5
344.5,1307.,359.,1300.5
379.,1204.5,339.,1211.5
2433.5,1998.,2206.,1651.5
2433.5,1998.,2454.5,2045.5
2454.5,2045.5,2747.5,2339.
2454.5,2045.5,2168.5,3241.
2013.5,827.,2105.5,1257.
391.,1803.5,359.,1300.5
1838.,1530.,1976.5,1538.5
1838.,1530.,339.,1211.5
1838.,1530.,2105.5,1257.
897.,1169.,898.,1169.
2765.,417.5,2108.,1261.5
2133.5,1420.5,2108.,1261.5
2133.5,1420.5,1976.5,1538.5
2133.5,1420.5,2822.5,695.
359.,1300.5,355.5,1293.5
2108.,1261.5,2105.5,1257.
1976.5,1538.5,2206.,1651.5
355.5,1293.5,342.5,1263.5
342.5,1263.5,339.,1211.5
