eliminados,order_lcc,length_lcc,num_cc,a2tr_list
126,26,7180.400893569253,121,0.01854160448088775
127,26,7180.400893569253,122,0.018295787754815374
128,26,7180.400893569253,123,0.018190437729355784
129,26,7180.400893569253,124,0.01812020437904939
130,26,7180.400893569253,125,0.017979737678436605
131,26,7180.400893569253,126,0.017593454251751444
132,26,7180.400893569253,127,0.01722472916264288
133,25,7144.816486871938,128,0.016785770723227924
134,25,7144.816486871938,129,0.016768212385651328
135,25,7144.816486871938,130,0.016715537372921533
136,25,7144.816486871938,131,0.016557512334732148
137,24,6500.570221845899,132,0.01613611223289379
138,24,6500.570221845899,133,0.016100995557740593
139,21,5081.156214223473,134,0.01373061998489983
140,21,5081.156214223473,135,0.013677944972170035
141,21,5081.156214223473,136,0.013607711621863642
142,19,4630.123902610185,137,0.012940494793952909
143,19,4630.123902610185,138,0.012817586430916721
144,19,4630.123902610185,139,0.012782469755763524
145,19,4630.123902610185,140,0.012747353080610329
146,19,4630.123902610185,141,0.012694678067880534
147,18,4409.3157279426705,142,0.012378627991501764
148,18,4409.3157279426705,143,0.012203044615735782
149,18,4409.3157279426705,144,0.012132811265429389
150,18,4409.3157279426705,145,0.011992344564816603
151,15,5100.173079394282,146,0.011202219373869683
152,15,5100.173079394282,147,0.011167102698716486
153,15,5100.173079394282,148,0.01111442768598669
154,15,5100.173079394282,149,0.011096869348410093
155,15,5100.173079394282,150,0.011079311010833493
156,15,5100.173079394282,151,0.010868610959914315
157,15,5100.173079394282,152,0.010851052622337718
158,15,5100.173079394282,153,0.01081593594718452
159,15,5100.173079394282,154,0.01071058592172493
160,15,5100.173079394282,155,0.01060523589626534
161,15,3393.989281905927,156,0.010148719119273788
162,15,3393.989281905927,157,0.010078485768967395
163,15,3393.989281905927,158,0.0100258107562376
164,14,3049.8577663482843,159,0.009779994030165225
165,14,3049.8577663482843,160,0.009692202342282233
166,14,3049.8577663482843,161,0.009674644004705635
167,14,3049.8577663482843,162,0.009569293979246045
168,14,3049.8577663482843,163,0.009534177304092848
169,13,4962.495360917813,164,0.008744052113145927
170,13,4962.495360917813,165,0.008638702087686337
171,13,4962.495360917813,166,0.008568468737379945
172,13,4962.495360917813,167,0.008533352062226749
173,13,4962.495360917813,168,0.008392885361613962
174,13,4962.495360917813,169,0.008357768686460766
175,13,4962.495360917813,170,0.00832265201130757
176,13,4962.495360917813,171,0.008199743648271382
177,13,4962.495360917813,172,0.008059276947658596
178,13,4962.495360917813,173,0.008041718610081997
179,13,4962.495360917813,174,0.008024160272505399
180,13,4962.495360917813,175,0.00791881024704581
181,13,4962.495360917813,176,0.007778343546433024
182,13,4962.495360917813,177,0.0077432268712798276
183,13,4962.495360917813,178,0.007602760170667041
184,9,2127.9424489749267,179,0.006900426667603111
185,9,2127.9424489749267,180,0.0068301933172967184
186,8,2082.6379238146296,181,0.006689726616683932
187,8,2082.6379238146296,182,0.006566818253647745
188,8,2082.6379238146296,183,0.006549259916071146
189,8,2082.6379238146296,184,0.00651414324091795
190,8,3213.0975494838185,185,0.006391234877881762
191,8,3213.0975494838185,186,0.006180534826962583
192,8,3213.0975494838185,187,0.006145418151809387
193,8,3213.0975494838185,188,0.0061103014766561905
194,8,3213.0975494838185,189,0.005969834776043404
195,8,3213.0975494838185,190,0.005899601425737012
196,8,3213.0975494838185,191,0.005688901374817832
197,8,3213.0975494838185,192,0.005601109686934841
198,8,3213.0975494838185,193,0.005337734623285868
199,8,3213.0975494838185,194,0.00530261794813267
200,8,3213.0975494838185,195,0.005039242884483697
201,8,3213.0975494838185,196,0.0050041262093305
202,8,3213.0975494838185,197,0.004969009534177304
203,8,3213.0975494838185,198,0.004951451196600706
204,8,3213.0975494838185,199,0.0049338928590241075
205,8,3213.0975494838185,200,0.004916334521447509
206,8,3213.0975494838185,201,0.004846101171141116
207,8,3213.0975494838185,202,0.0048285428335645185
208,8,3213.0975494838185,203,0.004793426158411321
209,7,1662.9207571416423,204,0.004670517795375134
210,7,1662.9207571416423,205,0.004617842782645339
211,7,1662.9207571416423,206,0.004582726107492142
212,7,1662.9207571416423,207,0.004477376082032553
213,7,1662.9207571416423,208,0.004459817744455955
214,7,1662.9207571416423,209,0.004442259406879357
215,7,1662.9207571416423,210,0.004354467718996366
216,7,1662.9207571416423,211,0.004249117693536776
217,7,1662.9207571416423,212,0.004231559355960177
218,7,1662.9207571416423,213,0.004161326005653785
219,7,1662.9207571416423,214,0.004143767668077186
220,7,1662.9207571416423,215,0.004126209330500588
221,7,1662.9207571416423,216,0.004055975980194196
222,7,1662.9207571416423,217,0.004003300967464401
223,7,1662.9207571416423,218,0.003915509279581409
224,7,1662.9207571416423,219,0.0038803926044282126
225,7,1662.9207571416423,220,0.0038628342668516145
226,7,1662.9207571416423,221,0.0037926009165452214
227,7,1662.9207571416423,222,0.003775042578968623
228,7,1662.9207571416423,223,0.003757484241392025
229,7,1662.9207571416423,224,0.003739925903815427
230,7,1662.9207571416423,225,0.0036345758783558374
231,7,1662.9207571416423,226,0.0035994592032026406
232,7,1662.9207571416423,227,0.003546784190472846
233,7,1662.9207571416423,228,0.003529225852896248
234,7,1662.9207571416423,229,0.003494109177743051
235,7,1662.9207571416423,230,0.0034414341650132567
236,7,1662.9207571416423,231,0.0033009674644004705
237,7,1662.9207571416423,232,0.0032834091268238723
238,7,1662.9207571416423,233,0.003248292451670676
239,7,1662.9207571416423,234,0.0032307341140940774
240,7,1662.9207571416423,235,0.003213175776517479
241,7,1662.9207571416423,236,0.003195617438940881
242,7,1662.9207571416423,237,0.0031605007637876847
243,7,1662.9207571416423,238,0.003125384088634488
244,7,2710.9197921109926,239,0.002914684037715309
245,7,2710.9197921109926,240,0.002897125700138711
246,7,2710.9197921109926,241,0.0028795673625621127
247,7,2710.9197921109926,242,0.0028093340122557196
248,7,2710.9197921109926,243,0.0027391006619493265
249,7,2710.9197921109926,244,0.002686425649219532
250,7,2710.9197921109926,245,0.002668867311642934
251,7,2710.9197921109926,246,0.0025986339613365407
252,7,2710.9197921109926,247,0.0025635172861833443
253,7,2710.9197921109926,248,0.0024581672607237545
254,7,2710.9197921109926,249,0.0024406089231471563
255,7,2710.9197921109926,250,0.002387933910417362
256,7,2710.9197921109926,251,0.002352817235264165
257,7,2710.9197921109926,252,0.002335258897687567
258,7,2710.9197921109926,253,0.0023177005601109687
259,7,2710.9197921109926,254,0.0022650255473811737
260,7,2710.9197921109926,255,0.0022299088722279774
261,7,2710.9197921109926,256,0.002194792197074781
262,7,2710.9197921109926,257,0.0021596755219215843
263,7,2710.9197921109926,258,0.00210700050919179
264,7,2710.9197921109926,259,0.002054325496461995
265,7,2710.9197921109926,260,0.0020367671588853967
266,7,2710.9197921109926,261,0.0020016504837322003
267,7,2710.9197921109926,262,0.0019665338085790036
268,7,2710.9197921109926,263,0.0019314171334258072
269,7,2710.9197921109926,264,0.0018963004582726107
270,7,2710.9197921109926,265,0.0018787421206960125
271,7,2710.9197921109926,266,0.0018611837831194143
272,7,2710.9197921109926,267,0.001843625445542816
273,7,2710.9197921109926,268,0.0017909504328130212
274,7,2710.9197921109926,269,0.0017558337576598247
275,7,2710.9197921109926,270,0.0017382754200832265
276,7,2710.9197921109926,271,0.00170315874493003
277,7,2710.9197921109926,272,0.0016856004073534318
278,7,2710.9197921109926,273,0.0016680420697768336
279,7,2710.9197921109926,274,0.001632925394623637
280,7,2710.9197921109926,275,0.001562692044317244
281,7,2710.9197921109926,276,0.0015275753691640476
282,7,2710.9197921109926,277,0.0015100170315874492
283,7,2710.9197921109926,278,0.001492458694010851
284,7,2710.9197921109926,279,0.0014573420188576545
285,7,2710.9197921109926,280,0.0014397836812810563
286,7,2710.9197921109926,281,0.0014046670061278598
287,7,2710.9197921109926,282,0.0013871086685512616
288,7,2710.9197921109926,283,0.0013695503309746632
289,7,2710.9197921109926,284,0.001334433655821467
290,7,2710.9197921109926,285,0.0012642003055150738
291,7,2710.9197921109926,286,0.0012466419679384756
292,7,2710.9197921109926,287,0.0012290836303618772
293,7,2710.9197921109926,288,0.001211525292785279
294,6,1657.7548002887236,289,0.0011061752673256896
295,4,1123.6371379998345,290,0.0009657085667129036
296,4,1123.6371379998345,291,0.0009481502291363053
297,4,1123.6371379998345,292,0.0009305918915597072
298,4,1123.6371379998345,293,0.0009130335539831089
299,4,1123.6371379998345,294,0.0008954752164065106
300,4,1123.6371379998345,295,0.0008779168788299123
301,4,1123.6371379998345,296,0.0008603585412533142
302,4,1123.6371379998345,297,0.0008428002036767159
303,4,1123.6371379998345,298,0.0008252418661001176
304,4,1123.6371379998345,299,0.0007901251909469212
305,4,1123.6371379998345,300,0.0007725668533703229
306,4,1123.6371379998345,301,0.0007374501782171264
307,4,1123.6371379998345,302,0.0007198918406405282
308,4,1123.6371379998345,303,0.0006847751654873316
309,4,1123.6371379998345,304,0.0006672168279107334
310,4,1123.6371379998345,305,0.0006321001527575369
311,4,1123.6371379998345,306,0.0006145418151809386
312,4,1123.6371379998345,307,0.0005969834776043404
313,4,1123.6371379998345,308,0.0005794251400277422
314,4,1123.6371379998345,309,0.0005618668024511439
315,4,1123.6371379998345,310,0.0005443084648745457
316,4,1123.6371379998345,311,0.0005267501272979474
317,4,1123.6371379998345,312,0.0005091917897213492
318,4,1123.6371379998345,313,0.0004916334521447509
319,4,1123.6371379998345,314,0.00047407511456815267
320,4,1123.6371379998345,315,0.00045651677699155445
321,4,1123.6371379998345,316,0.00043895843941495617
322,4,1123.6371379998345,317,0.00042140010183835795
323,3,734.8666401479526,318,0.0003687250891085632
324,3,734.8666401479526,319,0.00035116675153196495
325,3,734.8666401479526,320,0.0003336084139553667
326,3,734.8666401479526,321,0.00031605007637876845
327,3,734.8666401479526,322,0.0002984917388021702
328,3,734.8666401479526,323,0.00028093340122557195
329,3,734.8666401479526,324,0.0002633750636489737
330,3,734.8666401479526,325,0.00024581672607237545
331,3,734.8666401479526,326,0.00022825838849577722
332,3,734.8666401479526,327,0.00021070005091917897
333,3,734.8666401479526,328,0.00019314171334258072
334,3,734.8666401479526,329,0.00017558337576598247
335,3,734.8666401479526,330,0.00015802503818938422
336,2,494.633702854951,331,0.00012290836303618772
337,2,494.633702854951,332,0.00010535002545958949
338,2,494.633702854951,333,8.779168788299124e-05
339,2,494.633702854951,334,7.023335030639299e-05
340,2,494.633702854951,335,5.2675012729794743e-05
341,2,494.633702854951,336,3.511667515319649e-05
342,2,571.4247544515375,337,1.7558337576598247e-05
