eliminados,order_lcc,length_lcc,num_cc,a2tr_list
0,226,71930.45203009222,1,1.0
1,221,70707.34478253359,2,0.9565388397246805
2,216,68759.86243600115,3,0.9140609636184858
3,215,68258.14488597921,4,0.9056047197640118
4,214,68251.9602275408,5,0.8971878072763029
5,175,53132.65964525569,6,0.6287512291052114
6,175,53132.65964525569,7,0.6285152409046214
7,174,52981.95712371077,8,0.6216715830875122
8,174,52981.95712371077,9,0.6215142576204523
9,165,49168.19432941813,10,0.5631071779744347
10,164,48795.077055628775,11,0.5566568338249754
11,163,48031.448546470034,12,0.5502458210422813
12,163,48031.448546470034,13,0.5487512291052115
13,162,47777.360963144914,14,0.5423795476892822
14,159,45824.359220278886,15,0.5236184857423796
15,158,45560.87629863119,16,0.5174041297935104
16,107,27483.335336232834,17,0.30277286135693215
17,106,27479.799802326903,18,0.2986037364798427
18,105,27135.247556651448,19,0.2944739429695182
19,104,26913.096144321928,20,0.2903834808259587
20,102,26816.65873923157,21,0.28235988200589973
21,95,24840.530725657485,22,0.25620452310717795
22,95,24840.530725657485,23,0.25588987217305803
23,52,9947.202041198361,24,0.167944936086529
24,52,9947.202041198361,25,0.15378564405113077
25,52,9947.202041198361,26,0.1535496558505408
26,51,18015.37787045466,27,0.15154375614552607
27,51,18015.37787045466,28,0.14989183874139628
28,51,9866.101794589611,29,0.1392723697148476
29,45,15162.27397325819,30,0.11378564405113077
30,45,15162.27397325819,31,0.1135889872173058
31,45,15162.27397325819,32,0.11268436578171091
32,45,15162.27397325819,33,0.11240904621435595
33,45,15162.27397325819,34,0.11154375614552606
34,45,15162.27397325819,35,0.10694198623402164
35,45,15162.27397325819,36,0.10678466076696165
36,45,15162.27397325819,37,0.10529006882989184
37,45,15162.27397325819,38,0.10525073746312684
38,44,15150.067417642456,39,0.10352015732546706
39,44,15150.067417642456,40,0.10277286135693216
40,43,15093.56520529639,41,0.10108161258603736
41,42,14990.470588560112,42,0.09942969518190757
42,41,14791.42159961518,43,0.09781710914454277
43,41,14791.42159961518,44,0.09341199606686332
44,40,14665.754380341417,45,0.09183874139626352
45,40,14665.754380341417,46,0.09156342182890856
46,38,13072.242173486939,47,0.0871976401179941
47,37,13754.86096728613,48,0.08574237954768928
48,37,13754.86096728613,49,0.08440511307767945
49,37,13754.86096728613,50,0.08373647984267453
50,37,13754.86096728613,51,0.07547689282202556
51,36,13526.439208252537,52,0.07406096361848574
52,36,13526.439208252537,53,0.07398230088495575
53,36,13526.439208252537,54,0.07335299901671583
