eliminados,order_lcc,length_lcc,num_cc,a2tr_list
0,42,6215.620158268511,1,1.0
1,41,6157.471641520446,2,0.9523809523809523
2,40,6131.0519518932,3,0.9059233449477352
3,27,3961.122278261215,4,0.49825783972125437
4,26,3923.1453115576987,5,0.46806039488966317
5,26,3923.1453115576987,6,0.454123112659698
6,26,3923.1453115576987,7,0.43089430894308944
7,16,1888.888441964786,8,0.2450638792102207
8,16,1888.888441964786,9,0.2346109175377468
9,16,1888.888441964786,10,0.21602787456445993
10,15,1877.1837420540662,11,0.1986062717770035
11,15,1877.1837420540662,12,0.18931475029036005
12,8,1907.533390028484,13,0.12427409988385599
13,8,1907.533390028484,14,0.11614401858304298
14,8,1907.533390028484,15,0.1091753774680604
15,8,1613.3960476153343,16,0.09523809523809523
16,7,1450.6961705410108,17,0.08710801393728224
17,7,1450.6961705410108,18,0.08013937282229965
18,7,1450.6961705410108,19,0.0743321718931475
19,6,1417.9394918326923,20,0.06736353077816493
20,6,1417.9394918326923,21,0.06620209059233449
21,6,1417.9394918326923,22,0.06504065040650407
22,6,721.1615416917612,23,0.059233449477351915
23,6,721.1615416917612,24,0.05226480836236934
24,6,721.1615416917612,25,0.04645760743321719
25,6,721.1615416917612,26,0.03948896631823461
26,6,721.1615416917612,27,0.03716608594657375
27,6,721.1615416917612,28,0.030197444831591175
28,6,721.1615416917612,29,0.027874564459930314
29,6,721.1615416917612,30,0.026713124274099883
30,5,423.6699451717923,31,0.020905923344947737
31,4,336.4346312215347,32,0.016260162601626018
32,3,253.06497247208316,33,0.012775842044134728
33,3,253.06497247208316,34,0.011614401858304297
34,3,253.06497247208316,35,0.010452961672473868
35,3,253.06497247208316,36,0.009291521486643438
36,3,253.06497247208316,37,0.008130081300813009
37,3,253.06497247208316,38,0.005807200929152149
38,2,80.32745483332582,39,0.003484320557491289
39,2,80.32745483332582,40,0.0023228803716608595
40,2,80.32745483332582,41,0.0011614401858304297
