eliminados,order_lcc,length_lcc,num_cc,a2tr_list
0,226,69180.25799306737,1,1.0
1,185,53096.93623881115,2,0.7016715830875123
2,184,52824.50597250433,3,0.6944346116027532
3,183,52641.99501392924,4,0.687236971484759
4,182,52561.764097195104,5,0.68007866273353
5,181,52430.240335083465,6,0.6729596853490659
6,181,52430.240335083465,7,0.6698918387413962
7,180,52359.44132379093,8,0.6628121927236972
8,180,52359.44132379093,9,0.6613176007866274
9,179,52248.56188475916,10,0.6542772861356932
10,176,51027.26353566185,11,0.6335103244837759
11,176,51027.26353566185,12,0.6270206489675516
12,175,49624.20598160357,13,0.6201376597836775
13,175,49513.77387576473,13,0.6201376597836775
14,173,49055.51045902354,14,0.6065290068829892
15,173,48653.30653064889,14,0.6065290068829892
16,173,48653.30653064889,15,0.6019665683382498
17,170,46851.4762374417,16,0.5819075712881022
18,165,44992.917918383326,17,0.5494591937069813
19,165,44992.917918383326,18,0.5493805309734513
20,165,44992.917918383326,19,0.5492625368731563
21,164,44623.04158769968,20,0.5428121927236972
22,164,44623.04158769968,21,0.5367551622418879
23,163,44099.599852642175,22,0.5303441494591937
24,163,44099.599852642175,23,0.5301081612586037
25,162,44082.592501290485,24,0.5237364798426746
26,161,44015.18886637366,25,0.5174041297935104
27,158,43310.60703392496,26,0.4987610619469027
28,157,43294.79564562412,27,0.49258603736479845
29,157,43294.79564562412,28,0.4925073746312684
30,154,42912.31161524561,29,0.4743362831858407
31,149,41911.90461300551,30,0.4450344149459194
32,105,28614.658120561147,31,0.2633235004916421
33,105,28614.658120561147,32,0.2632448377581121
34,95,27030.089883573793,33,0.22588003933136677
35,95,26655.98762482627,33,0.22588003933136677
36,94,26428.15160923611,34,0.22218289085545723
37,94,26428.15160923611,35,0.21734513274336284
38,94,26428.15160923611,36,0.2145132743362832
39,94,26428.15160923611,37,0.21427728613569322
40,93,26415.77219083297,38,0.21061946902654868
41,90,24688.927016261765,39,0.2
42,90,24688.927016261765,40,0.1984267453294002
43,90,24688.927016261765,41,0.19543756145526056
44,90,24688.927016261765,42,0.1952409046214356
45,90,24688.927016261765,43,0.19457227138643068
46,77,21618.07637429123,44,0.1552015732546706
47,77,21618.07637429123,45,0.1551229105211406
48,77,21618.07637429123,46,0.15394296951819075
49,77,21618.07637429123,47,0.14981317600786628
50,77,21618.07637429123,48,0.1495771878072763
51,77,21618.07637429123,49,0.14753195673549657
52,77,21618.07637429123,50,0.1471779744346116
53,61,15996.450316772018,51,0.1087905604719764
54,61,15996.450316772018,52,0.09895771878072764
55,61,15996.450316772018,53,0.09832841691248771
56,61,15996.450316772018,54,0.09824975417895772
57,48,13571.377717972717,55,0.07370698131760078
58,47,13372.274101732328,56,0.07185840707964601
59,47,13372.274101732328,57,0.07126843657817108
60,47,13372.274101732328,58,0.06678466076696166
61,47,13372.274101732328,59,0.0656047197640118
62,47,13372.274101732328,60,0.06536873156342182
63,47,13372.274101732328,61,0.06513274336283185
64,46,13341.745426687381,62,0.06332350049164208
65,46,13341.745426687381,63,0.06312684365781711
66,46,13341.745426687381,64,0.06265486725663717
67,40,11969.73207168289,65,0.053215339233038346
68,39,11961.485860431656,66,0.05168141592920354
69,39,11961.485860431656,67,0.05160275319567355
70,30,9659.426751348785,68,0.040983284169124876
71,30,9659.426751348785,69,0.040629301868239924
72,23,8488.806551358957,70,0.034296951819075716
73,23,8488.806551358957,71,0.03374631268436578
74,23,8488.806551358957,72,0.03370698131760079
75,23,8488.806551358957,73,0.03181907571288102
76,23,8488.806551358957,74,0.03174041297935103
77,23,8488.806551358957,75,0.03146509341199607
78,22,8254.628734305334,76,0.030599803343166174
79,22,8254.628734305334,77,0.03056047197640118
80,22,8254.628734305334,78,0.028672566371681415
81,22,8254.628734305334,79,0.028593903638151424
82,22,8254.628734305334,80,0.028515240904621434
83,22,8254.628734305334,81,0.028357915437561457
84,22,8254.628734305334,82,0.027807276302851524
85,22,8254.628734305334,83,0.027020648967551623
86,22,8254.628734305334,84,0.026981317600786626
87,22,8254.628734305334,85,0.02654867256637168
88,22,8254.628734305334,86,0.02647000983284169
89,22,8254.628734305334,87,0.02591937069813176
90,22,8254.628734305334,88,0.02576204523107178
91,22,8254.628734305334,89,0.02568338249754179
92,22,8254.628734305334,90,0.0256047197640118
93,22,8254.628734305334,91,0.025250737463126845
94,21,8079.868183836985,92,0.024424778761061947
95,21,8079.868183836985,93,0.023716814159292034
96,17,6878.370752115888,94,0.02104228121927237
97,17,6878.370752115888,95,0.021002949852507374
98,17,6878.370752115888,96,0.020373647984267454
99,17,6878.370752115888,97,0.020334316617502457
100,17,6878.370752115888,98,0.02009832841691249
101,17,6878.370752115888,99,0.020058997050147492
102,17,6878.370752115888,100,0.019862340216322518
103,17,6878.370752115888,101,0.019705014749262537
104,17,6878.370752115888,102,0.018997050147492624
105,17,6878.370752115888,103,0.018918387413962637
106,17,6878.370752115888,104,0.018446411012782694
107,17,6878.370752115888,105,0.018210422812192723
108,17,6878.370752115888,106,0.018053097345132742
109,15,5901.452036473892,107,0.01687315634218289
110,15,5901.452036473892,108,0.01663716814159292
111,15,5901.452036473892,109,0.014749262536873156
112,15,5901.452036473892,110,0.014709931170108161
113,15,5901.452036473892,111,0.014355948869223206
114,15,5901.452036473892,112,0.014041297935103244
115,15,5901.452036473892,113,0.013962635201573254
116,15,5901.452036473892,114,0.01392330383480826
117,15,5901.452036473892,115,0.013608652900688299
118,15,5901.452036473892,116,0.013451327433628318
119,14,5399.1194773061625,117,0.012900688298918387
120,14,5399.1194773061625,118,0.012664700098328418
121,10,3797.433319985942,119,0.011091445427728613
122,10,3797.433319985942,120,0.010934119960668634
123,10,3797.433319985942,121,0.010816125860373648
124,10,3797.433319985942,122,0.010619469026548672
125,10,3797.433319985942,123,0.010344149459193708
126,10,3797.433319985942,124,0.010068829891838741
127,10,3797.433319985942,125,0.00936086529006883
128,10,3797.433319985942,126,0.00896755162241888
129,10,3797.433319985942,127,0.008888888888888889
130,10,3797.433319985942,128,0.008692232055063913
131,10,3797.433319985942,129,0.008652900688298918
132,10,3797.433319985942,130,0.008495575221238939
133,10,3797.433319985942,131,0.008456243854473943
134,10,3797.433319985942,132,0.008338249754178958
135,10,3797.433319985942,133,0.008259587020648967
136,10,3797.433319985942,134,0.008220255653883972
137,10,3797.433319985942,135,0.008062930186823991
138,10,3797.433319985942,136,0.008023598820058996
139,10,3797.433319985942,137,0.007944936086529008
