eliminados,order_lcc,length_lcc,num_cc,a2tr_list
0,110,32071.46975191165,1,1.0
1,109,31463.63650997765,2,0.9818181818181818
2,108,31226.610667504723,3,0.9638031693077564
3,107,30466.027831779375,4,0.9459549624687239
4,89,23890.955791978082,5,0.6787322768974146
5,88,23546.76362181728,6,0.6640533778148457
6,75,19226.51987847316,7,0.501417848206839
7,74,18124.459875569508,8,0.4890742285237698
8,72,17961.9679102787,9,0.46505421184320267
9,63,16118.313142756282,10,0.3704753961634696
10,62,15934.788621233953,11,0.36013344453711427
11,61,15742.278231903923,12,0.34995829858215177
12,54,14307.83954104369,13,0.28690575479566305
13,48,13413.047382901039,14,0.23886572143452878
14,48,13413.047382901039,15,0.23603002502085071
15,48,13413.047382901039,16,0.22902418682235196
16,45,12286.572273821293,17,0.20650542118432028
17,44,12263.768765319312,18,0.19916597164303587
18,44,12263.768765319312,19,0.19783152627189324
19,33,9947.07348451111,20,0.1372810675562969
20,33,9947.07348451111,21,0.13678065054211844
21,19,5061.292602343286,22,0.09241034195162635
22,19,5061.292602343286,23,0.09040867389491243
23,19,5061.292602343286,24,0.08640533778148457
24,19,5061.292602343286,25,0.08607172643869891
25,18,4756.654292211418,26,0.08306922435362803
26,18,4756.654292211418,27,0.07756463719766472
27,18,4756.654292211418,28,0.07456213511259382
28,18,4756.654292211418,29,0.07122602168473728
29,17,4460.503992532354,30,0.06839032527105922
30,16,4439.314372431936,31,0.06572143452877398
31,16,4439.314372431936,32,0.06472060050041702
32,16,4439.314372431936,33,0.060717264386989156
33,16,4439.314372431936,34,0.060383653044203504
34,16,4439.314372431936,35,0.060216847372810675
35,15,4207.823551879587,36,0.057714762301918264
36,15,4207.823551879587,37,0.05688073394495413
37,14,3650.266155730993,38,0.05454545454545454
38,14,3650.266155730993,39,0.05371142618849041
39,14,3650.266155730993,40,0.05170975813177648
40,14,3650.266155730993,41,0.05070892410341952
41,14,3650.266155730993,42,0.043202668890742285
42,11,2574.75545003497,43,0.03519599666388657
43,11,2574.75545003497,44,0.03502919099249374
44,11,2574.75545003497,45,0.03369474562135113
45,11,2574.75545003497,46,0.03336113427856547
46,11,2574.75545003497,47,0.03202668890742285
47,11,2574.75545003497,48,0.029357798165137616
48,11,2574.75545003497,49,0.029190992493744787
49,11,2574.75545003497,50,0.02902418682235196
50,11,2574.75545003497,51,0.028523769808173477
51,11,2574.75545003497,52,0.027856547122602167
52,11,2574.75545003497,53,0.02718932443703086
53,10,2079.8246467907184,54,0.025521267723102585
54,9,2040.5054402880432,55,0.02402001668056714
55,9,2040.5054402880432,56,0.023686405337781484
56,9,2040.5054402880432,57,0.02335279399499583
57,9,2040.5054402880432,58,0.023019182652210174
58,9,2040.5054402880432,59,0.022852376980817348
59,9,2040.5054402880432,60,0.02268557130942452
60,9,2040.5054402880432,61,0.021851542952460383
61,9,2040.5054402880432,62,0.021351125938281902
62,8,1877.3123031774405,63,0.020016680567139282
63,8,1877.3123031774405,64,0.019182652210175146
64,8,1877.3123031774405,65,0.01884904086738949
65,8,1877.3123031774405,66,0.01818181818181818
66,8,2310.4528975443836,67,0.016180150125104254
67,8,2310.4528975443836,68,0.0158465387823186
68,8,2310.4528975443836,69,0.01567973311092577
69,8,2310.4528975443836,70,0.015346121768140117
70,8,2310.4528975443836,71,0.014345287739783153
71,8,2310.4528975443836,72,0.013678065054211843
72,8,2310.4528975443836,73,0.01317764804003336
73,8,2310.4528975443836,74,0.01267723102585488
74,6,1805.0138129130594,75,0.010175145954962469
75,6,1805.0138129130594,76,0.010008340283569641
76,6,1805.0138129130594,77,0.009341117597998333
77,5,1435.9680026796482,78,0.008006672226855712
78,5,1435.9680026796482,79,0.007839866555462885
79,5,1435.9680026796482,80,0.007673060884070058
80,5,1435.9680026796482,81,0.0071726438698915766
81,5,1435.9680026796482,82,0.0068390325271059215
82,5,1435.9680026796482,83,0.006672226855713094
83,5,1435.9680026796482,84,0.00633861551292744
84,5,1435.9680026796482,85,0.006171809841534612
85,5,1435.9680026796482,86,0.006005004170141785
86,4,216.60730952933983,87,0.0053377814845704755
87,4,216.60730952933983,88,0.0050041701417848205
88,4,216.60730952933983,89,0.004670558798999166
89,4,216.60730952933983,90,0.004003336113427856
90,4,216.60730952933983,91,0.003836530442035029
91,4,216.60730952933983,92,0.003669724770642202
92,4,216.60730952933983,93,0.0035029190992493745
93,3,159.2030413953413,94,0.0030025020850708924
94,3,159.2030413953413,95,0.0026688907422852378
95,2,5.5901699437494745,96,0.002335279399499583
96,2,5.5901699437494745,97,0.0021684737281067556
97,2,5.5901699437494745,98,0.002001668056713928
98,2,5.5901699437494745,99,0.001834862385321101
99,2,5.5901699437494745,100,0.0016680567139282735
100,2,5.5901699437494745,101,0.0015012510425354462
101,2,5.5901699437494745,102,0.0013344453711426189
102,2,5.5901699437494745,103,0.0011676396997497916
103,2,5.5901699437494745,104,0.001000834028356964
104,2,5.5901699437494745,105,0.0008340283569641367
105,2,493.09659297139746,106,0.0006672226855713094
106,2,493.09659297139746,107,0.000500417014178482
107,2,493.09659297139746,108,0.0003336113427856547
108,2,270.00833320473646,109,0.00016680567139282736
