eliminados,order_lcc,length_lcc,num_cc,a2tr_list
0,44,9261.613787139384,1,1.0
1,43,8839.343139331606,2,0.9545454545454546
2,31,5413.008987006711,3,0.5613107822410148
3,30,5089.848810004656,4,0.5295983086680761
4,25,3330.4920240101765,5,0.3974630021141649
5,23,3218.5509254975914,6,0.3488372093023256
6,19,2831.4942657573115,7,0.26849894291754756
7,18,2666.82717736379,8,0.24947145877378435
8,14,2286.905561175061,9,0.19027484143763213
9,14,2286.905561175061,10,0.18710359408033828
10,14,2286.905561175061,11,0.18604651162790697
11,14,2286.905561175061,12,0.1828752642706131
12,14,2286.905561175061,13,0.18076109936575052
13,14,2286.905561175061,14,0.16913319238900634
14,13,2168.4013418408954,15,0.1553911205073996
15,13,2168.4013418408954,16,0.13636363636363635
16,13,2168.4013418408954,17,0.13002114164904863
17,11,2046.5996499585638,18,0.10676532769556026
18,10,2020.4032761637043,19,0.09619450317124736
19,10,2020.4032761637043,20,0.09408033826638477
20,10,2020.4032761637043,21,0.07505285412262157
21,10,2020.4032761637043,22,0.07399577167019028
22,10,2020.4032761637043,23,0.07293868921775898
23,6,1537.473794531207,24,0.046511627906976744
24,6,1537.473794531207,25,0.04439746300211417
25,6,1537.473794531207,26,0.04334038054968287
26,5,1071.1592352415275,27,0.03805496828752643
27,5,1071.1592352415275,28,0.03171247357293869
28,5,1071.1592352415275,29,0.0306553911205074
29,5,1071.1592352415275,30,0.02854122621564482
30,5,1071.1592352415275,31,0.02748414376321353
31,5,1071.1592352415275,32,0.023255813953488372
32,5,1071.1592352415275,33,0.022198731501057084
33,4,900.9468678882707,34,0.017970401691331923
34,4,1239.8852233153136,35,0.014799154334038054
35,3,180.829863506344,36,0.010570824524312896
36,3,618.6363596652491,37,0.008456659619450317
37,2,75.04165509901817,38,0.006342494714587738
38,2,75.04165509901817,39,0.005285412262156448
39,2,75.04165509901817,40,0.004228329809725159
40,2,180.63014698549077,41,0.003171247357293869
41,2,119.81756966321758,42,0.0021141649048625794
42,2,348.08045047086455,43,0.0010570824524312897
