eliminados,order_lcc,length_lcc,num_cc,a2tr_list
0,84,21375.325619359424,1,1.0
1,83,20589.319894189437,2,0.9761904761904762
2,82,20296.277235178844,3,0.9526678141135972
3,45,9846.029503942036,4,0.4750430292598967
4,45,9846.029503942036,5,0.4457831325301205
5,44,9839.946741411739,6,0.43316121629374643
6,43,9572.579952150245,7,0.4208261617900172
7,42,9568.107816195245,8,0.4087779690189329
8,40,9540.990573426625,9,0.3858290304073437
9,40,9540.990573426625,10,0.3591508892713712
10,31,7315.108803789779,11,0.2791164658634538
11,31,7315.108803789779,12,0.27051061388410785
12,31,7315.108803789779,13,0.2647733792312106
13,31,7315.108803789779,14,0.25645438898450945
14,31,7315.108803789779,15,0.25530694205393
15,31,7315.108803789779,16,0.2472748135398738
16,30,7182.1388823789575,17,0.23866896156052783
17,30,7182.1388823789575,18,0.23752151462994836
18,30,7182.1388823789575,19,0.23666092943201378
19,28,8019.577438567022,20,0.2134251290877797
20,28,8019.577438567022,21,0.1629374641422834
21,28,8019.577438567022,22,0.15863453815261044
22,28,8019.577438567022,23,0.15576592082616178
23,16,4517.738326542304,24,0.10068846815834767
24,16,4517.738326542304,25,0.09667240390131956
25,16,4517.738326542304,26,0.09351692484222604
26,16,4517.738326542304,27,0.09064830751577739
27,16,4517.738326542304,28,0.08118187033849684
28,15,4233.0455096325695,29,0.07687894434882386
29,15,4233.0455096325695,30,0.07630522088353414
30,14,4006.162279754291,31,0.07228915662650602
31,14,4006.162279754291,32,0.06769936890418818
32,14,4006.162279754291,33,0.06511761331038439
33,11,3639.449106276301,34,0.05134825014343087
34,11,3639.449106276301,35,0.051061388410786
35,11,3639.449106276301,36,0.047619047619047616
36,11,3639.449106276301,37,0.045324153757888695
37,11,3639.449106276301,38,0.043029259896729774
38,11,3639.449106276301,39,0.042455536431440045
39,11,3639.449106276301,40,0.03901319563970167
40,11,3639.449106276301,41,0.03843947217441193
41,11,3639.449106276301,42,0.03643144004589788
42,11,3639.449106276301,43,0.03557085484796328
43,10,2871.175066626385,44,0.03270223752151463
44,7,1693.458855317404,45,0.02667814113597246
45,7,1693.458855317404,46,0.025243832472748137
46,7,1693.458855317404,47,0.024670109007458405
47,7,2277.318577429597,48,0.022948938611589215
48,7,2277.318577429597,49,0.020654044750430294
49,7,2277.318577429597,50,0.019506597819850834
50,7,2277.318577429597,51,0.0189328743545611
51,7,2277.318577429597,52,0.01835915088927137
52,7,2277.318577429597,53,0.018072289156626505
53,7,2277.318577429597,54,0.017498565691336777
54,7,2277.318577429597,55,0.01606425702811245
55,7,2277.318577429597,56,0.015777395295467584
56,7,2277.318577429597,57,0.014629948364888123
57,7,2277.318577429597,58,0.01434308663224326
58,6,2265.6138775188774,59,0.012621916236374068
59,6,2265.6138775188774,60,0.011474469305794608
60,6,2265.6138775188774,61,0.011187607573149742
61,5,1762.2760188195741,62,0.009753298909925417
62,5,1762.2760188195741,63,0.00946643717728055
63,5,1762.2760188195741,64,0.009179575444635685
64,5,1762.2760188195741,65,0.00831899024670109
65,4,873.1017464928267,66,0.00717154331612163
66,4,873.1017464928267,67,0.006310958118187034
67,4,873.1017464928267,68,0.006024096385542169
68,4,873.1017464928267,69,0.005737234652897304
69,4,873.1017464928267,70,0.005450372920252439
70,4,873.1017464928267,71,0.0051635111876075735
71,4,873.1017464928267,72,0.004589787722317842
72,3,458.73475939081345,73,0.0037292025243832474
73,3,956.9759184053762,74,0.003155479059093517
74,3,956.9759184053762,75,0.002868617326448652
75,3,956.9759184053762,76,0.0025817555938037868
76,3,956.9759184053762,77,0.002294893861158921
77,3,956.9759184053762,78,0.002008032128514056
78,3,956.9759184053762,79,0.0017211703958691911
79,3,956.9759184053762,80,0.001434308663224326
80,2,39.92492955535426,81,0.0008605851979345956
81,2,39.92492955535426,82,0.0005737234652897303
82,2,662.0098186583036,83,0.00028686173264486515
