1081.,2711.,1079.5,2592.
1081.,2711.,1130.5,2899.
1081.,2711.,976.5,2883.5
1079.5,2592.,1063.5,2528.5
1783.,2799.5,1733.,2488.5
1783.,2799.5,1763.5,2834.5
1783.,2799.5,1809.5,2854.
1063.5,2528.5,1079.,2251.5
1792.5,1015.,1791.,1043.
1434.,1342.,1550.5,1386.5
1866.,1050.,1733.,2488.5
1866.,1050.,1791.,1043.
1866.,1050.,1897.5,1034.5
1661.5,2851.,1733.,2488.5
1791.,1043.,1550.5,1386.5
1930.,1004.,1969.5,986.5
1930.,1004.,1897.5,1034.5
117.5,312.5,1969.5,986.5
1550.5,1386.5,1079.,2251.5
1969.5,986.5,1981.,996.
1175.5,2185.5,1079.,2251.5
