1611.,2968.5,1900.,2729.5
372.,241.,2784.,1007.5
2397.5,3238.5,2466.,2983.
2745.,1024.5,2712.5,1055.
2745.,1024.5,2784.,1007.5
1884.5,2594.5,1898.,2583.5
1884.5,2594.5,1894.5,2604.5
1884.5,2594.5,1879.,2547.
2680.5,1071.,2606.5,1064.
2680.5,1071.,2712.5,1055.
2680.5,1071.,2548.5,2506.
2548.5,2506.,2599.5,2817.
2548.5,2506.,2466.,2983.
2604.5,1046.,2607.,1028.5
2604.5,1046.,2606.5,1064.
2604.5,1046.,2540.5,932.5
1898.5,2697.,1900.,2729.5
1898.5,2697.,1894.5,2604.5
1898.5,2697.,1836.5,2720.5
2720.,3286.5,2599.5,2817.
1879.,2547.,1898.,2583.5
1879.,2547.,1894.5,2264.5
1900.,2729.5,1986.,3159.
1898.,2583.5,1894.5,2604.5
2117.,2147.,1894.5,2264.5
2606.5,1064.,2365.,1404.5
2795.5,1016.,2784.,1007.5
2365.,1404.5,1894.5,2264.5
2365.,1404.5,2008.5,1183.
2466.,2983.,2599.5,2817.
