500.5,595.,549.,588.5
500.5,595.,403.,584.
500.5,595.,415.,596.5
690.,1666.,690.5,1665.5
549.,523.5,549.,588.5
368.5,586.5,185.,388.5
368.5,586.5,391.,583.5
368.5,586.5,382.5,571.5
382.5,571.5,391.,583.5
382.5,571.5,188.,382.5
704.5,586.,628.5,570.
7.5,2166.,14.,2177.
2434.5,1241.5,2597.5,1259.5
2434.5,1241.5,578.5,587.5
2434.5,1241.5,2104.5,1637.
680.,1632.,587.,1770.5
680.,1632.,679.,1617.5
680.,1632.,690.5,1665.5
839.5,1639.,679.,1617.5
1532.5,2830.5,690.5,1665.5
391.,583.5,403.,584.
627.5,554.5,628.5,570.
549.,588.5,578.5,587.5
403.,584.,415.,596.5
578.5,587.5,628.5,570.
230.,338.,188.,382.5
188.,382.5,185.,388.5
185.,388.5,130.5,366.5
415.,596.5,679.,1617.5
