-1199,-1180,-1322,-473.5
230.5,-18,450.5,-47
230.5,-18,240,53
230.5,-18,153,-22.5
-117.5,-31,-46.5,39.5
-117.5,-31,-129,-28
-117.5,-31,-257,-322.5
-1322,-473.5,-1282.5,-463.5
-1322,-473.5,-1324,-444.5
-2085,-1279,-1916.5,-1514.5
-2085,-1279,-2262.5,-1548
-2085,-1279,-1614,-642.5
153,-22.5,186.5,-100.5
153,-22.5,116.5,-28
-1316,-444,-1324,-444.5
-1353.5,-375.5,-956.5,-66.5
-1353.5,-375.5,-1324,-444.5
-1353.5,-375.5,-1614,-642.5
-2262.5,-1548,-2351,-1511
-2262.5,-1548,-2336,-1713
302.5,653.5,0,0
1195,-722.5,555,-67
1195,-722.5,1466,-1138.5
1195,-722.5,1416.5,-692
-1588.5,-1064,-1614,-642.5
116.5,-28,108,-198
116.5,-28,0,0
-827.5,10.5,-602,160
-827.5,10.5,-886.5,-19.5
-827.5,10.5,-732.5,-124
-262,96.5,-256,122
-886.5,-19.5,-956.5,-66.5
-886.5,-19.5,-822.5,-161.5
0,0,-46.5,39.5
-1005.5,-11.5,-956.5,-66.5
450.5,-47,454,-31.5
450.5,-47,555,-67
-102,81.5,-46.5,39.5
-102,81.5,-256,122
-102,81.5,-65.5,176.5
560,-51,555,-67
-648.5,269,-602,160
-602,160,-256,122
