-2563.5,-1969,-2562.5,-1974
-3117,-2237,-3277.5,-2318.5
-3117,-2237,-2599.5,-1996.5
-3117,-2237,-3059,-2472
-1239.5,754,-1260.5,776.5
-1239.5,754,-1386,481
-1239.5,754,-1232.5,754.5
-362,-571,-944.5,-832
-362,-571,-363,-731
-362,-571,-357,-560.5
-2068.5,-2041,-2062.5,-2041.5
-2600.5,-1733,-2548.5,-1969.5
-2038.5,-2022.5,-2062.5,-2041.5
-2038.5,-2022.5,-1971,-1823.5
-2038.5,-2022.5,-2036.5,-3046.5
2679,1028.5,2300,907.5
-1803,-248.5,-1798.5,-251
472,77,439,357.5
472,77,376,16
472,77,625.5,152.5
2551,1328,2193.5,920.5
1258,2945.5,1243.5,2976.5
1258,2945.5,1539,2619.5
1258,2945.5,1189,2948
-1538.5,-130.5,-1529.5,-126
2270,894.5,3666.5,540
2270,894.5,2300,907.5
2270,894.5,2193.5,920.5
0,0,-155,-104.5
0,0,88.5,11.5
0,0,-50,71.5
977,331,715,195.5
977,331,954.5,381.5
977,331,1062.5,368.5
4055.5,366,4037,463.5
-1667.5,-1087.5,-1655.5,-1095
-1667.5,-1087.5,-1670,-1087.5
-1667.5,-1087.5,-1659.5,-996
-1837,-572.5,-1522,-833.5
2346,888,2300,907.5
-1659.5,-996,-1628,-983.5
-1659.5,-996,-1683,-991
-978,-481.5,-1036,-488
-978,-481.5,-1386,481
-978,-481.5,-966.5,-482.5
376,16,350.5,1.5
376,16,362.5,28.5
2069,2297.5,1815.5,3156.5
2069,2297.5,2200.5,1998
2069,2297.5,1539,2619.5
4072,1365.5,4102,1157.5
4072,1365.5,4016.5,1417
4072,1365.5,4295.5,1330.5
-2062.5,-2041.5,-2764.5,-2436.5
-1610,-1084.5,-1616,-1083.5
-1610,-1084.5,-1605,-1257.5
-1610,-1084.5,-1460.5,-1050.5
-1616,-1083.5,-1628,-983.5
-1616,-1083.5,-1655.5,-1095
-1603,-935,-1522,-833.5
-1603,-935,-1628,-983.5
-1603,-935,-1546,-993
3666.5,540,3993.5,466
3666.5,540,3954,887.5
4106,490.5,4037,463.5
-283.5,1393,-295,1356
625.5,152.5,715,195.5
625.5,152.5,628.5,109
1665,3031,1539,2619.5
-155,-104.5,-378.5,-232.5
-155,-104.5,-149.5,-110
3062.5,3013,2171,1477
4016.5,1417,4177.5,1552
4016.5,1417,3738,1363.5
-2762,-1956.5,-2584,-1979
-2762,-1956.5,-3237,-1863
-2762,-1956.5,-3031,-1740
-1867.5,-38.5,-1866.5,-48
280,1,-357,-560.5
280,1,183,16.5
280,1,330.5,0.5
700,203.5,715,195.5
3738,1363.5,3592.5,1357
3738,1363.5,3991.5,998.5
-1272,-599.5,-1114.5,-514.5
-1272,-599.5,-1311.5,-644
-1272,-599.5,-1356,-515
-1670,-1087.5,-3027,-1207.5
-1670,-1087.5,-1706.5,-1125
-9,121,361,28.5
-1798.5,-251,-1798.5,-257.5
-1798.5,-251,-1790,-248.5
2200.5,1998,1993,2144.5
2200.5,1998,2171,1477
362.5,28.5,361,28.5
362.5,28.5,-295,1356
3993.5,466,4037,463.5
3993.5,466,4027,375
1882,895.5,2128,1334.5
1882,895.5,2193.5,920.5
1882,895.5,1062.5,368.5
-1683,-991,-2042.5,-918
-1683,-991,-2305.5,-19.5
-295,1356,-331,1352.5
88.5,11.5,88,22
88.5,11.5,183,16.5
183,29.5,183,16.5
-1036,-488,-1529.5,-126
-1036,-488,-1114.5,-514.5
-1795,96.5,-1860,56.5
-1795,96.5,-1913.5,185.5
-1795,96.5,-1635,-57.5
-1765,396,-1759.5,405
-3047,-1198.5,-3027,-1207.5
-1506.5,-822,-1522,-833.5
-1506.5,-822,-1311.5,-644
-1506.5,-822,-1388.5,-812.5
1025,428.5,1062.5,368.5
-1460.5,-1050.5,-1971,-1823.5
-1460.5,-1050.5,-966.5,-482.5
1941.5,3366.5,1815.5,3156.5
3689.5,1728,3592.5,1357
-357,-560.5,-378.5,-232.5
-1232.5,754.5,-1219.5,776
-1232.5,754.5,-1194,751
-1311.5,-644,-1798.5,-257.5
-2762.5,-2406.5,-2599.5,-1996.5
1815.5,3156.5,1656.5,3324
-1971,-1823.5,-2599.5,-1996.5
-2584,-1979,-2562.5,-1974
-2584,-1979,-3036.5,-1529
-3027,-1207.5,-3043,-1222.5
-1655.5,-1095,-2548.5,-1969.5
-1761.5,409.5,-1759.5,405
-1114.5,-514.5,-1168.5,-630
-2674.5,-977.5,-2042.5,-918
2134.5,1335.5,3592.5,1357
2134.5,1335.5,2128,1334.5
2134.5,1335.5,2128,1342
2128,1334.5,2128,1342
-2562.5,-1974,-2548.5,-1969.5
329.5,3.5,330.5,0.5
2171,1477,2128,1342
-1386,481,-1759.5,405
-1846,-243.5,-1798.5,-257.5
-1529.5,-126,-1635,-57.5
-2042.5,-918,-2044,-924.5
350.5,1.5,361,28.5
350.5,1.5,330.5,0.5
-1635,-57.5,-1866.5,-48
-2085,43,-1866.5,-48
-378.5,-232.5,-966.5,-482.5
