628,-1575.5,805.5,-1589
1057,-992.5,1686.5,-1267.5
1057,-992.5,894.5,-859.5
1057,-992.5,1083.5,-1094.5
1001.5,-1872,918.5,-1512.5
-767,614,-722,853
-767,614,-796.5,573
-767,614,-783.5,617
805.5,-1589,918.5,-1512.5
805.5,-1589,711.5,-1857
525.5,-1597.5,693.5,-1132
1422.5,-1697.5,1083.5,-1094.5
449.5,412.5,452,403
0,0,452,403
0,0,-796.5,573
0,0,894.5,-859.5
1124,844,452,403
1124,844,1472,1644.5
1124,844,1919.5,1483.5
894.5,-859.5,693.5,-1132
693.5,-1132,409,-1276
918.5,-1512.5,1083.5,-1094.5
-706,596,-796.5,573
