1974.803149606299,3875.590551181102,1962.2047244094485,3881.889763779527
1974.803149606299,3875.590551181102,2011.0236220472439,4018.8976377952754
1974.803149606299,3875.590551181102,1817.3228346456692,3072.4409448818897
1718.1102362204722,2026.771653543307,1992.1259842519682,474.015748031496
1718.1102362204722,2026.771653543307,1596.8503937007872,2360.6299212598424
1718.1102362204722,2026.771653543307,1908.6614173228345,2784.251968503937
2011.0236220472439,4018.8976377952754,2006.2992125984251,4176.377952755905
2011.0236220472439,4018.8976377952754,2044.0944881889761,4122.834645669291
1500.787401574803,4513.385826771653,239.37007874015745,3971.6535433070862
1500.787401574803,4513.385826771653,957.4803149606298,4285.03937007874
1500.787401574803,4513.385826771653,2006.2992125984251,4176.377952755905
1908.6614173228345,2785.826771653543,2442.51968503937,3593.7007874015744
1908.6614173228345,2785.826771653543,1599.9999999999998,2382.6771653543306
1908.6614173228345,2785.826771653543,1817.3228346456692,3072.4409448818897
1908.6614173228345,2785.826771653543,1908.6614173228345,2784.251968503937
2442.51968503937,3593.7007874015744,3993.7007874015744,3629.9212598425192
2442.51968503937,3593.7007874015744,2044.0944881889761,4122.834645669291
1817.3228346456692,3072.4409448818897,1599.9999999999998,2382.6771653543306
2006.2992125984251,4176.377952755905,2044.0944881889761,4122.834645669291
1349.6062992125983,2012.5984251968503,1596.8503937007872,2360.6299212598424
1599.9999999999998,2382.6771653543306,1596.8503937007872,2360.6299212598424
