-1093.5,-3046,-1185,-2884
1262.5,2775,1086.5,2871
-429,-2330,-720,-2254
-940.5,-2831.5,-1115.5,-1942
-3515.5,1072,-3515.5,1073.5
-1864.5,-66,-1124,14
-1864.5,-66,-2587,-577.5
-1864.5,-66,-2246.5,276
-1828.5,-2751,-1749.5,-2871.5
-1828.5,-2751,-1882.5,-2796
-1828.5,-2751,-1818.5,-2708.5
450,-299,474.5,-135.5
450,-299,663.5,-1397.5
450,-299,420.5,-303
-1557.5,-791.5,-1276,-868.5
-1557.5,-791.5,-2102,-866
-1557.5,-791.5,-2174,-320.5
-2587,-577.5,-2587,-579
-2587,-577.5,-3008,-137
-1498,-3178,-1478.5,-3169.5
-1392,-2107.5,-1378.5,-1729.5
1198,95,1300,128
-1615,-1592.5,-1593.5,-1525
-335,-1851,-539.5,-1922
-3232.5,-733,-3235.5,-717.5
-3232.5,-733,-3228.5,-741
-1606,-1377,-1620.5,-1503.5
-1606,-1377,-2413.5,-1908.5
-1606,-1377,-1540.5,-1055
-36,1716,-456,2276.5
-36,1716,280.5,2502
-36,1716,495.5,248
664.5,-1422.5,663.5,-1397.5
664.5,-1422.5,857,-1736.5
664.5,-1422.5,474,-1667
-1593.5,-1520.5,-1593.5,-1525
-1593.5,-1520.5,-1249,-870.5
-1593.5,-1520.5,-1620.5,-1503.5
868.5,-1737,877.5,-1734.5
868.5,-1737,1617,-2235
868.5,-1737,857,-1736.5
-1487.5,-2337.5,-1484.5,-2336
-3014,1699,-3029.5,1716.5
-3014,1699,-3069.5,1694.5
-3014,1699,-2671,1295
-3477,-842.5,-3218.5,-804.5
-1423.5,-1349.5,-1267.5,-1539
-3163,-806.5,-3194,-784
-3163,-806.5,-2838,-833
-3163,-806.5,-3164,-808
-2771,510.5,-2850,495.5
-2771,510.5,-2246.5,276
-2771,510.5,-3496,1077.5
490,122,487.5,47.5
490,122,400,86
490,122,490,177.5
840,-2297,857,-1736.5
-460.5,2271,-456,2276.5
-717.5,68.5,-1124,14
-717.5,68.5,-624,56.5
-717.5,68.5,-716.5,74
-3525.5,1189.5,-3496,1077.5
-539.5,-1922,-900.5,-1996.5
-539.5,-1922,-449.5,-1955
474.5,-135.5,487.5,47.5
474.5,-135.5,387.5,-125.5
-3172,-1019,-3041,-1135.5
1389,3246.5,1086.5,2871
