-1022.5,-823.5,-952.5,-726
-1022.5,-823.5,-1048,-880
-1022.5,-823.5,-1248,-870.5
-4439.5,639,-4071.5,445
-3733,-1417,-3738.5,-1446.5
-3733,-1417,-3883,-1605
-3733,-1417,-3672,-1346.5
-3478,-223.5,-3492,-216.5
-3478,-223.5,-3357.5,-331.5
-3478,-223.5,-3482.5,-296
-1373.5,-3793,-1370.5,-3749.5
2319.5,-2332.5,2111,-2470
-577,53.5,-582,-61
-577,53.5,-466,30
-577,53.5,-627,55.5
-3585,1054.5,-3953,862.5
-3585,1054.5,-3564.5,1073.5
-3585,1054.5,-3591,1088.5
450,-299,474,-135.5
450,-299,660.5,-1399.5
450,-299,395.5,-301
-2645,-1138.5,-3041,-1137.5
-2645,-1138.5,-3672,-1346.5
-2645,-1138.5,-2628.5,-1132
-1264,-3407,-1217.5,-3396.5
-1264,-3407,-1340,-3369.5
-1264,-3407,-1122.5,-3526.5
-829.5,-2980,-945,-2829.5
-829.5,-2980,-870,-3605.5
-829.5,-2980,-791,-3008.5
-1633,-1675,-1489,-1649.5
-3245,-693.5,-3234.5,-711.5
-3245,-693.5,-3245.5,-694
-3245,-693.5,-3308.5,-515
-1071,-3603,-1004.5,-3501.5
-1071,-3603,-1091.5,-3660
-1071,-3603,-1174.5,-3589.5
-2668.5,2261,-2445,1890
-2668.5,2261,-2898.5,2496
-2668.5,2261,-2617.5,2874.5
-1677.5,-3093,-1829.5,-2751
-1044,-3114.5,-1047.5,-3081
-1340,-3369.5,-1269,-3310
-1340,-3369.5,-1345,-3367.5
-1883.5,-2796.5,-1996,-3104.5
-1883.5,-2796.5,-2066.5,-2921.5
-1883.5,-2796.5,-1829.5,-2751
-3226.5,-769.5,-3163.5,-809
-3226.5,-769.5,-3227,-789.5
-3226.5,-769.5,-3225,-738.5
439.5,-1687.5,660.5,-1425.5
-57,1833.5,-83.5,1813
-1378.5,-2633,-1479,-3167
-1378.5,-2633,-1187.5,-2884
-1378.5,-2633,-1575,-2184.5
-138.5,50.5,-141,13.5
-2324.5,1075,-2328.5,1074.5
-2324.5,1075,-1714,794
-2324.5,1075,-2309.5,1064
-3341,-1140,-3041,-1137.5
-2674,2229.5,-2692,2170
-1021,-1039,-1048,-880
-1320.5,-3581.5,-1370.5,-3749.5
-1320.5,-3581.5,-1197.5,-3589
-1320.5,-3581.5,-1421.5,-3416
-2671,1293.5,-2753.5,1789
-2671,1293.5,-3012.5,1697
-2671,1293.5,-2671.5,1279.5
854,-2419,854.5,-1739
854,-2419,1157,-2766.5
854,-2419,845.5,-2437
-4464.5,1143,-4361.5,1074
-558,-2643.5,-560.5,-2949.5
-558,-2643.5,-89,-2609.5
-558,-2643.5,-722,-2254.5
-2420.5,1852.5,-2423,1240
-1421.5,-3416,-1435.5,-3333.5
-1421.5,-3416,-1345,-3367.5
-2915.5,2387,-2951,2490.5
-2915.5,2387,-2882.5,2453.5
-2915.5,2387,-2759,1815.5
-3444,1235,-3468.5,1284
-2919,-927.5,-2922.5,-940
-2919,-927.5,-2781,-881
-2919,-927.5,-3163.5,-809
-2631.5,-998.5,-2776.5,-881.5
-2631.5,-998.5,-2837.5,-979.5
-2631.5,-998.5,-2505,-1069
487,46.5,490,121.5
487,46.5,474,-135.5
487,46.5,772.5,-212
-3041.5,-547.5,-3056.5,-541.5
-3041.5,-547.5,-2923.5,-487
-3041.5,-547.5,-2793.5,-673
-1379,-1730.5,-1379,-1731
-1379,-1730.5,-1117.5,-1942.5
-1379,-1730.5,-1478,-1660.5
-1379,-1730.5,-1372,-1659.5
-3188,198,-3158.5,238
-1792,-3589.5,-1843.5,-3479.5
1509,3482.5,1496,3500
1509,3482.5,1712,3943
1509,3482.5,1506,3474
-2144,-3660.5,-2168,-3412.5
-2517,719,-2517.5,708
-2753.5,1789,-2645,1824
-2753.5,1789,-2759,1815.5
-1700.5,-2559.5,-1720.5,-2547
-1700.5,-2559.5,-1819,-2709
-1700.5,-2559.5,-1575,-2184.5
-1622,-1505,-1619.5,-1933.5
-1622,-1505,-1606.5,-1379
-1622,-1505,-1594,-1521.5
-4379,-934,-4046,-854.5
1449.5,206,1483.5,92
-2091.5,-3814,-2047.5,-3727
-3759,2146,-3012.5,1697
1693,-141.5,1678.5,45
-2903,-2821,-2804,-2822.5
1298.5,128.5,1037.5,-35.5
1298.5,128.5,1483.5,92
1298.5,128.5,1206,140
-4225.5,-666,-4046,-854.5
-2451.5,1097.5,-2633.5,1271.5
-2451.5,1097.5,-2442.5,1097.5
-2451.5,1097.5,-2493,1081.5
-3604,-174.5,-3492,-216.5
-825.5,2979,-1117,3355.5
-825.5,2979,-816,3393.5
-825.5,2979,-455.5,2273
-3145.5,2546.5,-2951,2490.5
-2445,874.5,-2397.5,1020.5
-2445,874.5,-2210,756.5
-2445,874.5,-2520,918.5
-273,3622.5,184,2939.5
-273,3622.5,-1139,3781.5
-273,3622.5,-283,3682.5
-938,-3383.5,-959,-3368
-2590.5,1098.5,-2520.5,927
-2590.5,1098.5,-2671.5,1279.5
-2590.5,1098.5,-2541,1081.5
-1215,-3397.5,-1217.5,-3396.5
-1215,-3397.5,-1123.5,-3330.5
-1215,-3397.5,-1134.5,-3474.5
-3729.5,-493.5,-3553,-586
-1594,-1521.5,-1593.5,-1526.5
-1594,-1521.5,-1248,-870.5
-2505,-1069,-2102.5,-867.5
-2505,-1069,-2512,-1079
173.5,2933,184,2939.5
-3564.5,1073.5,-3495,1074.5
-3564.5,1073.5,-3591,1088.5
-2964.5,-881,-2856.5,-841.5
-4046,-854.5,-3219,-807.5
-2719,-678,-2588,-580.5
-2719,-678,-2839,-834
-2719,-678,-2793.5,-673
1120.5,4321,710,2744
-3303.5,418,-3265,374
-4249.5,913,-4318.5,1074.5
