0,0,483.5,182
0,0,-529.5,-537
0,0,-400.5,32
-1582.5,-1323,-1541,-1054.5
-1373.5,-1148.5,-1259,-912.5
-400.5,32,-397,23
-400.5,32,-1124,13.5
-951,-725,-1601.5,-452
-951,-725,-1020.5,-821.5
-951,-725,-529.5,-537
-1590.5,247,-1323.5,240.5
1680,45,1304.5,128.5
1680,45,1971.5,27.5
1680,45,1673.5,23
-1020.5,-821.5,-1250.5,-871
-1020.5,-821.5,-1044.5,-952.5
-1267.5,-911,-1259,-912.5
-1323.5,240.5,-1642.5,692.5
-1323.5,240.5,-1271,146.5
-1751,-845.5,-1558.5,-790.5
1972.5,91,1971.5,27.5
-36,1716,483.5,182
-36,1716,-232,2073.5
-36,1716,183.5,2287.5
-1250.5,-871,-1259,-912.5
-1250.5,-871,-1274.5,-870
-1624,-659,-1558.5,-790.5
-1274.5,-870,-1541,-1054.5
-1274.5,-870,-1558.5,-790.5
-1780.5,-999,-1541,-1054.5
490,177,483.5,182
490,177,641.5,-1240.5
490,177,1304.5,128.5
-1205.5,-1488,-529.5,-537
-2122.5,-195,-1865,-66
-1396.5,110.5,-1271,146.5
1971.5,27.5,1986,378
-2129,169,-1865,-66
1300.5,120,1304.5,128.5
-1124,13.5,-1865,-66
-1124,13.5,-1271,146.5
