783,-621.5,167,-56
-1956,631,-1828.5,340.5
-1331.5,54,-1337.5,66.5
878.5,39.5,1024.5,41
878.5,39.5,741.5,-26
878.5,39.5,879,48.5
1387,5,1756.5,-15
1387,5,1116.5,38.5
1387,5,1566.5,582.5
-2223,214.5,-2214.5,223.5
-2223,214.5,-2489,87.5
-2223,214.5,-2216,39
1024.5,13.5,1024.5,41
-1594,345.5,-1637.5,692
-1594,345.5,-1828.5,340.5
-1594,345.5,-1285,156
2686,259.5,2702,138
-1285,156,-181.5,-16
-1285,156,-1337.5,66.5
-2536,59.5,-2489,87.5
-2499,98,-2489,87.5
0,0,139,-46
0,0,-181.5,-16
0,0,-17.5,298.5
-1828.5,340.5,-2214.5,223.5
2885,261.5,2907,222
139,-46,167,-56
139,-46,-443,-801.5
300,-42,294.5,-76
-2225.5,232.5,-2214.5,223.5
-1337.5,66.5,-1477,-39.5
2984.5,291,2907,222
-443,-801.5,-536.5,-871.5
-443,-801.5,-430.5,-832.5
1810,392,1756.5,-15
-137,-184,-181.5,-16
759.5,-82.5,741.5,-26
1024.5,41,1116.5,38.5
559,-61,559,-68
741.5,-26,559,-68
2907,222,2702,138
294.5,-76,167,-56
294.5,-76,430,-82
1756.5,-15,2702,138
1116.5,38.5,1116.5,23
405.5,-250.5,430,-82
430,-82,559,-68
